SKU,LOC,FECHA,UNI
Art04,LOC_194,2019-04-21,5.0
Art04,LOC_194,2019-04-28,0.0
Art04,LOC_194,2019-05-05,0.0
Art04,LOC_194,2019-05-12,0.0
Art04,LOC_194,2019-05-19,5.0
Art04,LOC_194,2019-05-26,3.0
Art04,LOC_194,2019-06-02,2.0
Art04,LOC_194,2019-06-09,2.0
Art04,LOC_194,2019-06-16,4.0
Art04,LOC_194,2019-06-23,10.0
Art04,LOC_195,2019-04-07,0.0
Art04,LOC_195,2019-04-14,2.0
Art04,LOC_195,2019-04-21,0.0
Art04,LOC_195,2019-04-28,0.0
Art04,LOC_195,2019-05-05,0.0
Art04,LOC_195,2019-05-12,1.0
Art04,LOC_195,2019-05-19,0.0
Art04,LOC_195,2019-05-26,0.0
Art04,LOC_195,2019-06-02,1.0
Art04,LOC_195,2019-06-09,2.0
Art04,LOC_195,2019-06-16,1.0
Art04,LOC_195,2019-06-23,2.0
Art04,LOC_196,2019-04-07,0.0
Art04,LOC_196,2019-04-14,0.0
Art04,LOC_196,2019-04-21,3.0
Art04,LOC_196,2019-04-28,0.0
Art04,LOC_196,2019-05-05,0.0
Art04,LOC_196,2019-05-12,1.0
Art04,LOC_196,2019-05-19,1.0
Art04,LOC_196,2019-05-26,1.0
Art04,LOC_196,2019-06-02,0.0
Art04,LOC_196,2019-06-09,1.0
Art04,LOC_196,2019-06-16,0.0
Art04,LOC_196,2019-06-23,1.0
Art04,LOC_197,2019-04-07,8.0
Art04,LOC_197,2019-04-14,6.0
Art04,LOC_197,2019-04-21,5.0
Art04,LOC_197,2019-04-28,4.0
Art04,LOC_197,2019-05-05,1.0
Art04,LOC_197,2019-05-12,6.0
Art04,LOC_197,2019-05-19,9.0
Art04,LOC_197,2019-05-26,5.0
Art04,LOC_197,2019-06-02,12.0
Art04,LOC_197,2019-06-09,3.0
Art04,LOC_197,2019-06-16,2.0
Art04,LOC_197,2019-06-23,12.0
Art04,LOC_198,2019-04-07,0.0
Art04,LOC_198,2019-04-14,1.0
Art04,LOC_198,2019-04-21,0.0
Art04,LOC_198,2019-04-28,2.0
Art04,LOC_198,2019-05-05,0.0
Art04,LOC_198,2019-05-12,2.0
Art04,LOC_198,2019-05-19,0.0
Art04,LOC_198,2019-05-26,1.0
Art04,LOC_198,2019-06-02,1.0
Art04,LOC_198,2019-06-09,2.0
Art04,LOC_198,2019-06-16,1.0
Art04,LOC_198,2019-06-23,1.0
Art04,LOC_199,2019-04-07,1.0
Art04,LOC_199,2019-04-14,5.0
Art04,LOC_199,2019-04-21,1.0
Art04,LOC_199,2019-04-28,0.0
Art04,LOC_199,2019-05-05,0.0
Art04,LOC_199,2019-05-12,0.0
Art04,LOC_199,2019-05-19,0.0
Art04,LOC_199,2019-05-26,1.0
Art04,LOC_199,2019-06-02,1.0
Art04,LOC_199,2019-06-09,1.0
Art04,LOC_199,2019-06-16,0.0
Art04,LOC_199,2019-06-23,0.0
Art04,LOC_200,2019-04-07,10.0
Art04,LOC_200,2019-04-14,6.0
Art04,LOC_200,2019-04-21,5.0
Art04,LOC_200,2019-04-28,1.0
Art04,LOC_200,2019-05-05,0.0
Art04,LOC_200,2019-05-12,0.0
Art04,LOC_200,2019-05-19,9.0
Art04,LOC_200,2019-05-26,4.0
Art04,LOC_200,2019-06-02,10.0
Art04,LOC_200,2019-06-09,2.0
Art04,LOC_200,2019-06-16,2.0
Art04,LOC_200,2019-06-23,7.0
Art04,LOC_201,2019-04-07,0.0
Art04,LOC_201,2019-04-14,0.0
Art04,LOC_201,2019-04-21,0.0
Art04,LOC_201,2019-04-28,0.0
Art04,LOC_201,2019-05-05,0.0
Art04,LOC_201,2019-05-12,0.0
Art04,LOC_201,2019-05-19,0.0
Art04,LOC_201,2019-05-26,3.0
Art04,LOC_201,2019-06-02,0.0
Art04,LOC_201,2019-06-09,0.0
Art04,LOC_201,2019-06-16,0.0
Art04,LOC_201,2019-06-23,0.0
Art04,LOC_202,2019-04-07,5.0
Art04,LOC_202,2019-04-14,2.0
Art04,LOC_202,2019-04-21,3.0
Art04,LOC_202,2019-04-28,1.0
Art04,LOC_202,2019-05-05,3.0
Art04,LOC_202,2019-05-12,0.0
Art04,LOC_202,2019-05-19,2.0
Art04,LOC_202,2019-05-26,3.0
Art04,LOC_202,2019-06-02,4.0
Art04,LOC_202,2019-06-09,2.0
Art04,LOC_202,2019-06-16,7.0
Art04,LOC_202,2019-06-23,3.0
Art04,LOC_203,2019-04-07,0.0
Art04,LOC_203,2019-04-14,1.0
Art04,LOC_203,2019-04-21,1.0
Art04,LOC_203,2019-04-28,0.0
Art04,LOC_203,2019-05-05,0.0
Art04,LOC_203,2019-05-12,1.0
Art04,LOC_203,2019-05-19,1.0
Art04,LOC_203,2019-05-26,1.0
Art04,LOC_203,2019-06-02,0.0
Art04,LOC_203,2019-06-09,1.0
Art04,LOC_203,2019-06-16,1.0
Art04,LOC_203,2019-06-23,1.0
Art04,LOC_204,2019-04-07,3.0
Art04,LOC_204,2019-04-14,2.0
Art04,LOC_204,2019-04-21,2.0
Art04,LOC_204,2019-04-28,2.0
Art04,LOC_204,2019-05-05,1.0
Art04,LOC_204,2019-05-12,5.0
Art04,LOC_204,2019-05-19,5.0
Art04,LOC_204,2019-05-26,2.0
Art04,LOC_204,2019-06-02,0.0
Art04,LOC_204,2019-06-09,4.0
Art04,LOC_204,2019-06-16,5.0
Art04,LOC_204,2019-06-23,3.0
Art04,LOC_205,2019-04-07,1.0
Art04,LOC_205,2019-04-14,6.0
Art04,LOC_205,2019-04-21,3.0
Art04,LOC_205,2019-04-28,3.0
Art04,LOC_205,2019-05-05,0.0
Art04,LOC_205,2019-05-12,5.0
Art04,LOC_205,2019-05-19,7.0
Art04,LOC_205,2019-05-26,6.0
Art04,LOC_205,2019-06-02,5.0
Art04,LOC_205,2019-06-09,7.0
Art04,LOC_205,2019-06-16,4.0
Art04,LOC_205,2019-06-23,6.0
Art04,LOC_206,2019-04-07,0.0
Art04,LOC_206,2019-04-14,0.0
Art04,LOC_206,2019-04-21,0.0
Art04,LOC_206,2019-04-28,0.0
Art04,LOC_206,2019-05-05,1.0
Art04,LOC_206,2019-05-12,1.0
Art04,LOC_206,2019-05-19,1.0
Art04,LOC_206,2019-05-26,2.0
Art04,LOC_206,2019-06-02,2.0
Art04,LOC_206,2019-06-09,0.0
Art04,LOC_206,2019-06-16,1.0
Art04,LOC_206,2019-06-23,1.0
Art04,LOC_207,2019-04-07,3.0
Art04,LOC_207,2019-04-14,2.0
Art04,LOC_207,2019-04-21,3.0
Art04,LOC_207,2019-04-28,0.0
Art04,LOC_207,2019-05-05,0.0
Art04,LOC_207,2019-05-12,2.0
Art04,LOC_207,2019-05-19,3.0
Art04,LOC_207,2019-05-26,2.0
Art04,LOC_207,2019-06-02,7.0
Art04,LOC_207,2019-06-09,0.0
Art04,LOC_207,2019-06-16,0.0
Art04,LOC_207,2019-06-23,7.0
Art04,LOC_208,2019-04-07,6.0
Art04,LOC_208,2019-04-14,6.0
Art04,LOC_208,2019-04-21,4.0
Art04,LOC_208,2019-04-28,5.0
Art04,LOC_208,2019-05-05,2.0
Art04,LOC_208,2019-05-12,4.0
Art04,LOC_208,2019-05-19,7.0
Art04,LOC_208,2019-05-26,2.0
Art04,LOC_208,2019-06-02,0.0
Art04,LOC_208,2019-06-09,0.0
Art04,LOC_208,2019-06-16,5.0
Art04,LOC_208,2019-06-23,6.0
Art04,LOC_209,2019-04-07,0.0
Art04,LOC_209,2019-04-14,0.0
Art04,LOC_209,2019-04-21,0.0
Art04,LOC_209,2019-04-28,0.0
Art04,LOC_209,2019-05-05,0.0
Art04,LOC_209,2019-05-12,1.0
Art04,LOC_209,2019-05-19,2.0
Art04,LOC_209,2019-05-26,2.0
Art04,LOC_209,2019-06-02,3.0
Art04,LOC_209,2019-06-09,1.0
Art04,LOC_209,2019-06-16,2.0
Art04,LOC_209,2019-06-23,3.0
Art04,LOC_210,2019-04-07,9.0
Art04,LOC_210,2019-04-14,7.0
Art04,LOC_210,2019-04-21,2.0
Art04,LOC_210,2019-04-28,6.0
Art04,LOC_210,2019-05-05,1.0
Art04,LOC_210,2019-05-12,3.0
Art04,LOC_210,2019-05-19,4.0
Art04,LOC_210,2019-05-26,1.0
Art04,LOC_210,2019-06-02,1.0
Art04,LOC_210,2019-06-09,2.0
Art04,LOC_210,2019-06-16,6.0
Art04,LOC_210,2019-06-23,6.0
Art04,LOC_211,2019-04-07,0.0
Art04,LOC_211,2019-04-14,0.0
Art04,LOC_211,2019-04-21,0.0
Art04,LOC_211,2019-04-28,0.0
Art04,LOC_211,2019-05-05,0.0
Art04,LOC_211,2019-05-12,0.0
Art04,LOC_211,2019-05-19,0.0
Art04,LOC_211,2019-05-26,0.0
Art04,LOC_211,2019-06-02,0.0
Art04,LOC_211,2019-06-09,2.0
Art04,LOC_211,2019-06-16,0.0
Art04,LOC_211,2019-06-23,0.0
Art04,LOC_212,2019-04-07,6.0
Art04,LOC_212,2019-04-14,4.0
Art04,LOC_212,2019-04-21,0.0
Art04,LOC_212,2019-04-28,4.0
Art04,LOC_212,2019-05-05,1.0
Art04,LOC_212,2019-05-12,2.0
Art04,LOC_212,2019-05-19,3.0
Art04,LOC_212,2019-05-26,4.0
Art04,LOC_212,2019-06-02,4.0
Art04,LOC_212,2019-06-09,2.0
Art04,LOC_212,2019-06-16,3.0
Art04,LOC_212,2019-06-23,4.0
Art04,LOC_213,2019-04-07,0.0
Art04,LOC_213,2019-04-14,0.0
Art04,LOC_213,2019-04-21,0.0
Art04,LOC_213,2019-04-28,0.0
Art04,LOC_213,2019-05-05,0.0
Art04,LOC_213,2019-05-12,3.0
Art04,LOC_213,2019-05-19,4.0
Art04,LOC_213,2019-05-26,4.0
Art04,LOC_213,2019-06-02,7.0
Art04,LOC_213,2019-06-09,0.0
Art04,LOC_213,2019-06-16,4.0
Art04,LOC_213,2019-06-23,7.0
Art04,LOC_214,2019-04-07,2.0
Art04,LOC_214,2019-04-14,6.0
Art04,LOC_214,2019-04-21,0.0
Art04,LOC_214,2019-04-28,1.0
Art04,LOC_214,2019-05-05,3.0
Art04,LOC_214,2019-05-12,3.0
Art04,LOC_214,2019-05-19,5.0
Art04,LOC_214,2019-05-26,2.0
Art04,LOC_214,2019-06-02,1.0
Art04,LOC_214,2019-06-09,0.0
Art04,LOC_214,2019-06-16,0.0
Art04,LOC_214,2019-06-23,1.0
Art04,LOC_215,2019-04-07,2.0
Art04,LOC_215,2019-04-14,3.0
Art04,LOC_215,2019-04-21,1.0
Art04,LOC_215,2019-04-28,2.0
Art04,LOC_215,2019-05-05,2.0
Art04,LOC_215,2019-05-12,2.0
Art04,LOC_215,2019-05-19,5.0
Art04,LOC_215,2019-05-26,2.0
Art04,LOC_215,2019-06-02,4.0
Art04,LOC_215,2019-06-09,1.0
Art04,LOC_215,2019-06-16,3.0
Art04,LOC_215,2019-06-23,7.0
Art04,LOC_216,2019-04-07,0.0
Art04,LOC_216,2019-04-14,0.0
Art04,LOC_216,2019-04-21,0.0
Art04,LOC_216,2019-04-28,0.0
Art04,LOC_216,2019-05-05,0.0
Art04,LOC_216,2019-05-12,0.0
Art04,LOC_216,2019-05-19,0.0
Art04,LOC_216,2019-05-26,1.0
Art04,LOC_216,2019-06-02,0.0
Art04,LOC_216,2019-06-09,0.0
Art04,LOC_216,2019-06-16,0.0
Art04,LOC_216,2019-06-23,0.0
Art04,LOC_218,2019-04-07,6.0
Art04,LOC_218,2019-04-14,0.0
Art04,LOC_218,2019-04-21,0.0
Art04,LOC_218,2019-04-28,2.0
Art04,LOC_218,2019-05-05,1.0
Art04,LOC_218,2019-05-12,0.0
Art04,LOC_218,2019-05-19,3.0
Art04,LOC_218,2019-05-26,2.0
Art04,LOC_218,2019-06-02,3.0
Art04,LOC_218,2019-06-09,3.0
Art04,LOC_218,2019-06-16,2.0
Art04,LOC_218,2019-06-23,3.0
Art04,LOC_219,2019-04-07,3.0
Art04,LOC_219,2019-04-14,3.0
Art04,LOC_219,2019-04-21,4.0
Art04,LOC_219,2019-04-28,1.0
Art04,LOC_219,2019-05-05,2.0
Art04,LOC_219,2019-05-12,1.0
Art04,LOC_219,2019-05-19,0.0
Art04,LOC_219,2019-05-26,2.0
Art04,LOC_219,2019-06-02,2.0
Art04,LOC_219,2019-06-09,1.0
Art04,LOC_219,2019-06-16,1.0
Art04,LOC_219,2019-06-23,1.0
Art04,LOC_220,2019-04-07,6.0
Art04,LOC_220,2019-04-14,2.0
Art04,LOC_220,2019-04-21,5.0
Art04,LOC_220,2019-04-28,1.0
Art04,LOC_220,2019-05-05,0.0
Art04,LOC_220,2019-05-12,4.0
Art04,LOC_220,2019-05-19,2.0
Art04,LOC_220,2019-05-26,6.0
Art04,LOC_220,2019-06-02,7.0
Art04,LOC_220,2019-06-09,3.0
Art04,LOC_220,2019-06-16,3.0
Art04,LOC_220,2019-06-23,3.0
Art04,LOC_221,2019-04-07,0.0
Art04,LOC_221,2019-04-14,0.0
Art04,LOC_221,2019-04-21,0.0
Art04,LOC_221,2019-04-28,2.0
Art04,LOC_221,2019-05-05,1.0
Art04,LOC_221,2019-05-12,1.0
Art04,LOC_221,2019-05-19,1.0
Art04,LOC_221,2019-05-26,5.0
Art04,LOC_221,2019-06-02,3.0
Art04,LOC_221,2019-06-09,3.0
Art04,LOC_221,2019-06-16,1.0
Art04,LOC_221,2019-06-23,0.0
Art04,LOC_222,2019-04-07,0.0
Art04,LOC_222,2019-04-14,0.0
Art04,LOC_222,2019-04-21,0.0
Art04,LOC_222,2019-04-28,0.0
Art04,LOC_222,2019-05-05,1.0
Art04,LOC_222,2019-05-12,1.0
Art04,LOC_222,2019-05-19,0.0
Art04,LOC_222,2019-05-26,0.0
Art04,LOC_222,2019-06-02,0.0
Art04,LOC_222,2019-06-09,2.0
Art04,LOC_222,2019-06-16,0.0
Art04,LOC_222,2019-06-23,0.0
Art04,LOC_223,2019-04-07,0.0
Art04,LOC_223,2019-04-14,1.0
Art04,LOC_223,2019-04-21,0.0
Art04,LOC_223,2019-04-28,1.0
Art04,LOC_223,2019-05-05,1.0
Art04,LOC_223,2019-05-12,0.0
Art04,LOC_223,2019-05-19,0.0
Art04,LOC_223,2019-05-26,1.0
Art04,LOC_223,2019-06-02,1.0
Art04,LOC_223,2019-06-09,1.0
Art04,LOC_223,2019-06-16,1.0
Art04,LOC_223,2019-06-23,0.0
Art04,LOC_224,2019-04-07,3.0
Art04,LOC_224,2019-04-14,1.0
Art04,LOC_224,2019-04-21,0.0
Art04,LOC_224,2019-04-28,0.0
Art04,LOC_224,2019-05-05,0.0
Art04,LOC_224,2019-05-12,1.0
Art04,LOC_224,2019-05-19,1.0
Art04,LOC_224,2019-05-26,0.0
Art04,LOC_224,2019-06-02,0.0
Art04,LOC_224,2019-06-09,1.0
Art04,LOC_224,2019-06-16,3.0
Art04,LOC_224,2019-06-23,0.0
Art04,LOC_225,2019-04-07,1.0
Art04,LOC_225,2019-04-14,1.0
Art04,LOC_225,2019-04-21,2.0
Art04,LOC_225,2019-04-28,1.0
Art04,LOC_225,2019-05-05,0.0
Art04,LOC_225,2019-05-12,2.0
Art04,LOC_225,2019-05-19,3.0
Art04,LOC_225,2019-05-26,2.0
Art04,LOC_225,2019-06-02,3.0
Art04,LOC_225,2019-06-09,3.0
Art04,LOC_225,2019-06-16,1.0
Art04,LOC_225,2019-06-23,3.0
Art04,LOC_226,2019-04-07,3.0
Art04,LOC_226,2019-04-14,6.0
Art04,LOC_226,2019-04-21,1.0
Art04,LOC_226,2019-04-28,0.0
Art04,LOC_226,2019-05-05,0.0
Art04,LOC_226,2019-05-12,3.0
Art04,LOC_226,2019-05-19,5.0
Art04,LOC_226,2019-05-26,3.0
Art04,LOC_226,2019-06-02,9.0
Art04,LOC_226,2019-06-09,3.0
Art04,LOC_226,2019-06-16,8.0
Art04,LOC_226,2019-06-23,3.0
Art04,LOC_227,2019-04-07,3.0
Art04,LOC_227,2019-04-14,1.0
Art04,LOC_227,2019-04-21,3.0
Art04,LOC_227,2019-04-28,0.0
Art04,LOC_227,2019-05-05,0.0
Art04,LOC_227,2019-05-12,1.0
Art04,LOC_227,2019-05-19,5.0
Art04,LOC_227,2019-05-26,0.0
Art04,LOC_227,2019-06-02,1.0
Art04,LOC_227,2019-06-09,1.0
Art04,LOC_227,2019-06-16,1.0
Art04,LOC_227,2019-06-23,1.0
Art04,LOC_228,2019-04-07,4.0
Art04,LOC_228,2019-04-14,6.0
Art04,LOC_228,2019-04-21,9.0
Art04,LOC_228,2019-04-28,10.0
Art04,LOC_228,2019-05-05,0.0
Art04,LOC_228,2019-05-12,1.0
Art04,LOC_228,2019-05-19,11.0
Art04,LOC_228,2019-05-26,4.0
Art04,LOC_228,2019-06-02,5.0
Art04,LOC_228,2019-06-09,3.0
Art04,LOC_228,2019-06-16,11.0
Art04,LOC_228,2019-06-23,5.0
Art04,LOC_229,2019-04-07,6.0
Art04,LOC_229,2019-04-14,2.0
Art04,LOC_229,2019-04-21,6.0
Art04,LOC_229,2019-04-28,5.0
Art04,LOC_229,2019-05-05,0.0
Art04,LOC_229,2019-05-12,3.0
Art04,LOC_229,2019-05-19,0.0
Art04,LOC_229,2019-05-26,1.0
Art04,LOC_229,2019-06-02,2.0
Art04,LOC_229,2019-06-09,2.0
Art04,LOC_229,2019-06-16,4.0
Art04,LOC_229,2019-06-23,4.0
Art04,LOC_230,2019-04-07,0.0
Art04,LOC_230,2019-04-14,1.0
Art04,LOC_230,2019-04-21,1.0
Art04,LOC_230,2019-04-28,0.0
Art04,LOC_230,2019-05-05,0.0
Art04,LOC_230,2019-05-12,0.0
Art04,LOC_230,2019-05-19,2.0
Art04,LOC_230,2019-05-26,0.0
Art04,LOC_230,2019-06-02,2.0
Art04,LOC_230,2019-06-09,2.0
Art04,LOC_230,2019-06-16,1.0
Art04,LOC_230,2019-06-23,1.0
Art04,LOC_231,2019-04-07,1.0
Art04,LOC_231,2019-04-14,0.0
Art04,LOC_231,2019-04-21,1.0
Art04,LOC_231,2019-04-28,1.0
Art04,LOC_231,2019-05-05,0.0
Art04,LOC_231,2019-05-12,0.0
Art04,LOC_231,2019-05-19,0.0
Art04,LOC_231,2019-05-26,1.0
Art04,LOC_231,2019-06-02,0.0
Art04,LOC_231,2019-06-09,0.0
Art04,LOC_231,2019-06-16,2.0
Art04,LOC_231,2019-06-23,1.0
Art04,LOC_232,2019-04-07,0.0
Art04,LOC_232,2019-04-14,0.0
Art04,LOC_232,2019-04-21,0.0
Art04,LOC_232,2019-04-28,0.0
Art04,LOC_232,2019-05-05,0.0
Art04,LOC_232,2019-05-12,0.0
Art04,LOC_232,2019-05-19,3.0
Art04,LOC_232,2019-05-26,3.0
Art04,LOC_232,2019-06-02,6.0
Art04,LOC_232,2019-06-09,0.0
Art04,LOC_232,2019-06-16,0.0
Art04,LOC_232,2019-06-23,0.0
Art04,LOC_233,2019-04-07,4.0
Art04,LOC_233,2019-04-14,5.0
Art04,LOC_233,2019-04-21,0.0
Art04,LOC_233,2019-04-28,0.0
Art04,LOC_233,2019-05-05,1.0
Art04,LOC_233,2019-05-12,0.0
Art04,LOC_233,2019-05-19,0.0
Art04,LOC_233,2019-05-26,1.0
Art04,LOC_233,2019-06-02,0.0
Art04,LOC_233,2019-06-09,0.0
Art04,LOC_233,2019-06-16,0.0
Art04,LOC_233,2019-06-23,0.0
Art04,LOC_234,2019-04-07,0.0
Art04,LOC_234,2019-04-14,0.0
Art04,LOC_234,2019-04-21,0.0
Art04,LOC_234,2019-04-28,0.0
Art04,LOC_234,2019-05-05,0.0
Art04,LOC_234,2019-05-12,1.0
Art04,LOC_234,2019-05-19,1.0
Art04,LOC_234,2019-05-26,3.0
Art04,LOC_234,2019-06-02,3.0
Art04,LOC_234,2019-06-09,2.0
Art04,LOC_234,2019-06-16,1.0
Art04,LOC_234,2019-06-23,1.0
Art04,LOC_235,2019-04-07,0.0
Art04,LOC_235,2019-04-14,0.0
Art04,LOC_235,2019-04-21,1.0
Art04,LOC_235,2019-04-28,2.0
Art04,LOC_235,2019-05-05,0.0
Art04,LOC_235,2019-05-12,0.0
Art04,LOC_235,2019-05-19,0.0
Art04,LOC_235,2019-05-26,0.0
Art04,LOC_235,2019-06-02,0.0
Art04,LOC_235,2019-06-09,1.0
Art04,LOC_235,2019-06-16,0.0
Art04,LOC_235,2019-06-23,2.0
Art04,LOC_237,2019-04-07,2.0
Art04,LOC_237,2019-04-14,0.0
Art04,LOC_237,2019-04-21,0.0
Art04,LOC_237,2019-04-28,4.0
Art04,LOC_237,2019-05-05,2.0
Art04,LOC_237,2019-05-12,0.0
Art04,LOC_237,2019-05-19,2.0
Art04,LOC_237,2019-05-26,0.0
Art04,LOC_237,2019-06-02,0.0
Art04,LOC_237,2019-06-09,3.0
Art04,LOC_237,2019-06-16,2.0
Art04,LOC_237,2019-06-23,2.0
Art04,LOC_238,2019-04-07,5.0
Art04,LOC_238,2019-04-14,4.0
Art04,LOC_238,2019-04-21,0.0
Art04,LOC_238,2019-04-28,1.0
Art04,LOC_238,2019-05-05,1.0
Art04,LOC_238,2019-05-12,2.0
Art04,LOC_238,2019-05-19,3.0
Art04,LOC_238,2019-05-26,3.0
Art04,LOC_238,2019-06-02,3.0
Art04,LOC_238,2019-06-09,0.0
Art04,LOC_238,2019-06-16,5.0
Art04,LOC_238,2019-06-23,5.0
Art04,LOC_239,2019-04-07,1.0
Art04,LOC_239,2019-04-14,0.0
Art04,LOC_239,2019-04-21,0.0
Art04,LOC_239,2019-04-28,1.0
Art04,LOC_239,2019-05-05,0.0
Art04,LOC_239,2019-05-12,1.0
Art04,LOC_239,2019-05-19,1.0
Art04,LOC_239,2019-05-26,0.0
Art04,LOC_239,2019-06-02,0.0
Art04,LOC_239,2019-06-09,0.0
Art04,LOC_239,2019-06-16,2.0
Art04,LOC_239,2019-06-23,5.0
Art04,LOC_240,2019-04-07,0.0
Art04,LOC_240,2019-04-14,0.0
Art04,LOC_240,2019-04-21,2.0
Art04,LOC_240,2019-04-28,1.0
Art04,LOC_240,2019-05-05,3.0
Art04,LOC_240,2019-05-12,1.0
Art04,LOC_240,2019-05-19,8.0
Art04,LOC_240,2019-05-26,4.0
Art04,LOC_240,2019-06-02,3.0
Art04,LOC_240,2019-06-09,5.0
Art04,LOC_240,2019-06-16,3.0
Art04,LOC_240,2019-06-23,5.0
Art04,LOC_241,2019-04-07,7.0
Art04,LOC_241,2019-04-14,5.0
Art04,LOC_241,2019-04-21,6.0
Art04,LOC_241,2019-04-28,2.0
Art04,LOC_241,2019-05-05,0.0
Art04,LOC_241,2019-05-12,0.0
Art04,LOC_241,2019-05-19,9.0
Art04,LOC_241,2019-05-26,1.0
Art04,LOC_241,2019-06-02,6.0
Art04,LOC_241,2019-06-09,3.0
Art04,LOC_241,2019-06-16,6.0
Art04,LOC_241,2019-06-23,7.0
Art04,LOC_242,2019-04-07,1.0
Art04,LOC_242,2019-04-14,3.0
Art04,LOC_242,2019-04-21,7.0
Art04,LOC_242,2019-04-28,1.0
Art04,LOC_242,2019-05-05,1.0
Art04,LOC_242,2019-05-12,0.0
Art04,LOC_242,2019-05-19,4.0
Art04,LOC_242,2019-05-26,0.0
Art04,LOC_242,2019-06-02,0.0
Art04,LOC_242,2019-06-09,0.0
Art04,LOC_242,2019-06-16,1.0
Art04,LOC_242,2019-06-23,0.0
Art04,LOC_243,2019-04-07,6.0
Art04,LOC_243,2019-04-14,2.0
Art04,LOC_243,2019-04-21,0.0
Art04,LOC_243,2019-04-28,0.0
Art04,LOC_243,2019-05-05,2.0
Art04,LOC_243,2019-05-12,0.0
Art04,LOC_243,2019-05-19,2.0
Art04,LOC_243,2019-05-26,3.0
Art04,LOC_243,2019-06-02,6.0
Art04,LOC_243,2019-06-09,4.0
Art04,LOC_243,2019-06-16,2.0
Art04,LOC_243,2019-06-23,6.0
Art04,LOC_244,2019-04-07,0.0
Art04,LOC_244,2019-04-14,0.0
Art04,LOC_244,2019-04-21,0.0
Art04,LOC_244,2019-04-28,0.0
Art04,LOC_244,2019-05-05,0.0
Art04,LOC_244,2019-05-12,0.0
Art04,LOC_244,2019-05-19,1.0
Art04,LOC_244,2019-05-26,1.0
Art04,LOC_244,2019-06-02,0.0
Art04,LOC_244,2019-06-09,0.0
Art04,LOC_244,2019-06-16,0.0
Art04,LOC_244,2019-06-23,0.0
Art04,LOC_245,2019-04-07,0.0
Art04,LOC_245,2019-04-14,0.0
Art04,LOC_245,2019-04-21,0.0
Art04,LOC_245,2019-04-28,0.0
Art04,LOC_245,2019-05-05,0.0
Art04,LOC_245,2019-05-12,0.0
Art04,LOC_245,2019-05-19,3.0
Art04,LOC_245,2019-05-26,0.0
Art04,LOC_245,2019-06-02,3.0
Art04,LOC_245,2019-06-09,2.0
Art04,LOC_245,2019-06-16,0.0
Art04,LOC_245,2019-06-23,0.0
Art04,LOC_246,2019-04-07,12.0
Art04,LOC_246,2019-04-14,12.0
Art04,LOC_246,2019-04-21,4.0
Art04,LOC_246,2019-04-28,0.0
Art04,LOC_246,2019-05-05,0.0
Art04,LOC_246,2019-05-12,2.0
Art04,LOC_246,2019-05-19,12.0
Art04,LOC_246,2019-05-26,3.0
Art04,LOC_246,2019-06-02,15.0
Art04,LOC_246,2019-06-09,4.0
Art04,LOC_246,2019-06-16,6.0
Art04,LOC_246,2019-06-23,16.0
Art04,LOC_247,2019-04-07,3.0
Art04,LOC_247,2019-04-14,3.0
Art04,LOC_247,2019-04-21,1.0
Art04,LOC_247,2019-04-28,2.0
Art04,LOC_247,2019-05-05,1.0
Art04,LOC_247,2019-05-12,0.0
Art04,LOC_247,2019-05-19,2.0
Art04,LOC_247,2019-05-26,2.0
Art04,LOC_247,2019-06-02,3.0
Art04,LOC_247,2019-06-09,1.0
Art04,LOC_247,2019-06-16,3.0
Art04,LOC_247,2019-06-23,1.0
Art04,LOC_248,2019-04-07,0.0
Art04,LOC_248,2019-04-14,0.0
Art04,LOC_248,2019-04-21,1.0
Art04,LOC_248,2019-04-28,0.0
Art04,LOC_248,2019-05-05,0.0
Art04,LOC_248,2019-05-12,1.0
Art04,LOC_248,2019-05-19,0.0
Art04,LOC_248,2019-05-26,0.0
Art04,LOC_248,2019-06-02,0.0
Art04,LOC_248,2019-06-09,0.0
Art04,LOC_248,2019-06-16,0.0
Art04,LOC_248,2019-06-23,0.0
Art04,LOC_249,2019-04-07,0.0
Art04,LOC_249,2019-04-14,1.0
Art04,LOC_249,2019-04-21,3.0
Art04,LOC_249,2019-04-28,0.0
Art04,LOC_249,2019-05-05,0.0
Art04,LOC_249,2019-05-12,0.0
Art04,LOC_249,2019-05-19,0.0
Art04,LOC_249,2019-05-26,0.0
Art04,LOC_249,2019-06-02,0.0
Art04,LOC_249,2019-06-09,1.0
Art04,LOC_249,2019-06-16,2.0
Art04,LOC_249,2019-06-23,1.0
Art04,LOC_250,2019-04-07,0.0
Art04,LOC_250,2019-04-14,0.0
Art04,LOC_250,2019-04-21,0.0
Art04,LOC_250,2019-04-28,0.0
Art04,LOC_250,2019-05-05,0.0
Art04,LOC_250,2019-05-12,0.0
Art04,LOC_250,2019-05-19,2.0
Art04,LOC_250,2019-05-26,1.0
Art04,LOC_250,2019-06-02,3.0
Art04,LOC_250,2019-06-09,1.0
Art04,LOC_250,2019-06-16,2.0
Art04,LOC_250,2019-06-23,2.0
Art04,LOC_251,2019-04-07,0.0
Art04,LOC_251,2019-04-14,1.0
Art04,LOC_251,2019-04-21,0.0
Art04,LOC_251,2019-04-28,0.0
Art04,LOC_251,2019-05-05,0.0
Art04,LOC_251,2019-05-12,0.0
Art04,LOC_251,2019-05-19,0.0
